wrong_name;official_name
Phantom-System-content;Phantom System
Philips-CD-i-content;Philips CD-i
Pinball-Arcade-content;Pinball Arcade
Pinball-FX2-content;Pinball FX2
Pinball-FX3-content;Pinball FX3
Pioneer-Palcom-Laserdisc-content;Pioneer Palcom Laserdisc
Pokemon-Mini-content;Pokemon Mini
PopCap-content;PopCap
RCA-Studio-II-content;RCA Studio II
RetroArch-content;RetroArch
Sammy-Atomiswave-content;Sammy Atomiswave
ScummVM-content;ScummVM
Sega-32X-content;Sega 32X
Sega-CD-content;Sega CD
Sega-Chihiro-content;Sega Chihiro
Sega-Dreamcast-content;Sega Dreamcast
Sega-Game-Gear-content;Sega Game Gear
Sega-Genesis-content;Sega Genesis
Sega-Hikaru-content;Sega Hikaru
Sega-Mark-III-content;Sega Mark III
Sega-Master-System-content;Sega Master System
Sega-Master-System-Brazil-Games-Translated-content;Sega Master System Brazil Games Translated
Sega-Master-System-Hacks-content;Sega Master System Hacks
Sega-Master-System-TecToy-content;Sega Master System TecToy
Sega-Mega-CD-content;Sega Mega CD
Sega-Mega-Drive-content;Sega Mega Drive
Sega-Mega-Drive-Brazil-Games-Translated-content;Sega Mega Drive Brazil Games Translated
Sega-Mega-Drive-Hacks-content;Sega Mega Drive Hacks
Sega-Mega-Drive-Homebrew-content;Sega Mega Drive Homebrew
Sega-Mega-Drive-Japan-content;Sega Mega Drive Japan
Sega-Model-1-content;Sega Model 1
Sega-Model-2-content;Sega Model 2
Sega-Model-3-content;Sega Model 3
Sega-Naomi-content;Sega Naomi
Sega-PICO-content;Sega PICO
Sega-Ringedge-content;Sega Ringedge
Sega-Saturn-content;Sega Saturn
Sega-SC-3000-content;Sega SC-3000
Sega-SG-1000-content;Sega SG-1000
Sega-ST-V-content;Sega ST-V
Sega-System-16-content;Sega System 16
Sega-System-24-content;Sega System 24
Sega-Triforce-content;Sega Triforce
Sega-VMU-content;Sega VMU
Sega-X-Board-content;Sega X Board
Sega-Y-Board-content;Sega Y Board
Sharp-X1-content;Sharp X1
Sharp-X68000-content;Sharp X68000
Sinclair-ZX-Spectrum-content;Sinclair ZX Spectrum
Sinclair-ZX81-content;Sinclair ZX81
SNK-Neo-Geo-AES-content;SNK Neo Geo AES
SNK-Neo-Geo-AES-Hacks-content;SNK Neo Geo AES Hacks
SNK-Neo-Geo-CD-content;SNK Neo Geo CD
SNK-Neo-Geo-Hack-content;SNK Neo Geo Hack
SNK-Neo-Geo-Pocket-content;SNK Neo Geo Pocket
SNK-Neo-Geo-Pocket-Color-content;SNK Neo Geo Pocket Color
Sony-PlayStation-content;Sony PlayStation
Sony-PlayStation-2-content;Sony PlayStation 2
Sony-PlayStation-2-Brazil-Games-Translated-content;Sony PlayStation 2 Brazil Games Translated
Sony-PlayStation-3-content;Sony PlayStation 3
Sony-PlayStation-4-content;Sony PlayStation 4
Sony-PlayStation-Brazil-Games-Translated-content;Sony PlayStation Brazil Games Translated
Sony-PlayStation-Minis-content;Sony PlayStation Minis
Sony-PlayStation-Portable-content;Sony PlayStation Portable
Sony-PlayStation-Vita-content;Sony PlayStation Vita
Sony-PocketStation-content;Sony PocketStation
Sord-M5-content;Sord M5
Spectravideo-content;Spectravideo
Steam-content;Steam
Super-Nintendo-Entertainment-System-content;Super Nintendo Entertainment System
Super-Nintendo-Entertainment-System-Brazil-Games-Translated-content;Super Nintendo Entertainment System Brazil Games Translated
Super-Nintendo-Entertainment-System-Hack-content;Super Nintendo Entertainment System Hack
Super-Nintendo-Entertainment-System-Hacks-content;Super Nintendo Entertainment System Hacks
Super-Nintendo-Entertainment-System-Homebrew-content;Super Nintendo Entertainment System Homebrew
Super-Nintendo-MSU-1-content;Super Nintendo MSU-1
Taito-Type-X-content;Taito Type X
Taito-Type-X2-content;Taito Type X2
Tandy-TRS-80-content;Tandy TRS-80
TeknoParrot-content;TeknoParrot
Touhou-Project-content;Touhou Project
VTech-CreatiVision-content;VTech CreatiVision
Watara-Supervision-content;Watara Supervision
WoW-Action-Max-content;WoW Action Max
ZINC-content;ZINC
The 3DO Company - 3DO-content-content;3DO Interactive Multiplayer
Bandai - Bandai WonderSwan-content;Bandai WonderSwan
Bandai - Bandai WonderSwan Color-content;Bandai WonderSwan Color
Commodore - Commodore 128-content;Commodore 128
Commodore - Commodore 16 & Plus4-content;Commodore 16 & Plus4
Commodore - Commodore 20-content;Commodore 20
Commodore - Commodore 64-content;Commodore 64
Commodore - Commodore Amiga-content;Commodore Amiga
Commodore - Commodore Amiga 1200-content;Commodore Amiga 1200
Commodore - Commodore Amiga 500-content;Commodore Amiga 500
Commodore - Commodore Amiga 600-content;Commodore Amiga 600
Commodore - Commodore Amiga CD32-content;Commodore Amiga CD32
Commodore - Commodore Amiga CDTV-content;Commodore Amiga CDTV
Commodore - Commodore CDTV-content;Commodore CDTV
Commodore - Commodore PET-content;Commodore PET
Commodore - Commodore VIC-20-content;Commodore VIC-20
Microsoft - Microsoft MS-DOS-content;Microsoft MS-DOS
Microsoft - Microsoft MSX-content;Microsoft MSX
Microsoft - Microsoft MSX Turbo-R-content;Microsoft MSX Turbo-R
Microsoft - Microsoft MSX2-content;Microsoft MSX2
Microsoft - Microsoft MSX2+-content;Microsoft MSX2+
Microsoft - Microsoft Xbox-content;Microsoft Xbox
Microsoft - Microsoft Xbox (Cxbx)-content;Microsoft Xbox (Cxbx)
Microsoft - Microsoft Xbox 360-content;Microsoft Xbox 360
Microsoft - Microsoft Xbox One-content;Microsoft Xbox One
NEC - NEC PC Engine-content;NEC PC Engine
NEC - NEC PC Engine-CD-content;NEC PC Engine-CD
NEC - NEC PC-8801-content;NEC PC-8801
NEC - NEC PC-9801-content;NEC PC-9801
NEC - NEC PC-FX-content;NEC PC-FX
NEC - NEC SuperGrafx-content;NEC SuperGrafx
NEC - NEC TurboGrafx-16-content;NEC TurboGrafx-16
NEC - NEC Turbografx-CD-content;NEC Turbografx-CD
NEC - NEC TurboGrafx-Express-content;NEC TurboGrafx-Express
Nintendo - Nintendo 3DS-content;Nintendo 3DS
Nintendo - Nintendo 3DS Brazil Games Translated-content;Nintendo 3DS Brazil Games Translated
Nintendo - Nintendo 64-content;Nintendo 64
Nintendo - Nintendo 64 Brazil Games Translated-content;Nintendo 64 Brazil Games Translated
Nintendo - Nintendo 64 HD-content;Nintendo 64 HD
Nintendo - Nintendo 64DD-content;Nintendo 64DD
Nintendo - Nintendo DS-content;Nintendo DS
Nintendo - Nintendo DS Brazil Games Translated-content;Nintendo DS Brazil Games Translated
Nintendo - Nintendo Entertainment System-content;Nintendo Entertainment System
Nintendo - Nintendo Entertainment System Brazil Games Translated-content;Nintendo Entertainment System Brazil Games Translated
Nintendo - Nintendo Entertainment System Hacks-content;Nintendo Entertainment System Hacks
Nintendo - Nintendo Entertainment System Homebrew-content;Nintendo Entertainment System Homebrew
Nintendo - Nintendo Entertainment System Homebrews-content;Nintendo Entertainment System Homebrews
Nintendo - Nintendo Entertainment System Mini-content;Nintendo Entertainment System Mini
Nintendo - Nintendo Famicom-content;Nintendo Famicom
Nintendo - Nintendo Famicom Disk System-content;Nintendo Famicom Disk System
Nintendo - Nintendo Game & Watch-content;Nintendo Game & Watch
Nintendo - Nintendo Game Boy-content;Nintendo Game Boy
Nintendo - Nintendo Game Boy 2p-content;Nintendo Game Boy 2p
Nintendo - Nintendo Game Boy Advance-content;Nintendo Game Boy Advance
Nintendo - Nintendo Game Boy Advance Brazil Games Translated-content;Nintendo Game Boy Advance Brazil Games Translated
Nintendo - Nintendo Game Boy Brazil Games Translated-content;Nintendo Game Boy Brazil Games Translated
Nintendo - Nintendo Game Boy Color-content;Nintendo Game Boy Color
Nintendo - Nintendo Game Boy Color 2p-content;Nintendo Game Boy Color 2p
Nintendo - Nintendo Game Boy Color Brazil Games Translated-content;Nintendo Game Boy Color Brazil Games Translated
Nintendo - Nintendo GameCube-content;Nintendo GameCube
Nintendo - Nintendo Pokemon Mini-content;Nintendo Pokemon Mini
Nintendo - Nintendo Satellaview-content;Nintendo Satellaview
Nintendo - Nintendo Sufami Turbo-content;Nintendo Sufami Turbo
Nintendo - Nintendo Super Famicom-content;Nintendo Super Famicom
Nintendo - Nintendo Super Game Boy-content;Nintendo Super Game Boy
Nintendo - Nintendo Switch-content;Nintendo Switch
Nintendo - Nintendo Switch (ryujinx)-content;Nintendo Switch (ryujinx)
Nintendo - Nintendo Virtual Boy-content;Nintendo Virtual Boy
Nintendo - Nintendo Wii-content;Nintendo Wii
Nintendo - Nintendo Wii Brazil Games Translated-content;Nintendo Wii Brazil Games Translated
Nintendo - Nintendo Wii Hacks-content;Nintendo Wii Hacks
Nintendo - Nintendo Wii Homebrew-content;Nintendo Wii Homebrew
Nintendo - Nintendo Wii U-content;Nintendo Wii U
Nintendo - Nintendo WiiWare-content;Nintendo WiiWare
Sega - Sega 32X-content;Sega 32X
Sega - Sega CD-content;Sega CD
Sega - Sega Chihiro-content;Sega Chihiro
Sega - Sega Dreamcast-content;Sega Dreamcast
Sega - Sega Game Gear-content;Sega Game Gear
Sega - Sega Genesis-content;Sega Genesis
Sega - Sega Hikaru-content;Sega Hikaru
Sega - Sega Mark III-content;Sega Mark III
Sega - Sega Master System-content;Sega Master System
Sega - Sega Master System Brazil Games Translated-content;Sega Master System Brazil Games Translated
Sega - Sega Master System Hacks-content;Sega Master System Hacks
Sega - Sega Master System TecToy-content;Sega Master System TecToy
Sega - Sega Mega CD-content;Sega Mega CD
Sega - Sega Mega Drive-content;Sega Mega Drive
Sega - Sega Mega Drive Brazil Games Translated-content;Sega Mega Drive Brazil Games Translated
Sega - Sega Mega Drive Hacks-content;Sega Mega Drive Hacks
Sega - Sega Mega Drive Homebrew-content;Sega Mega Drive Homebrew
Sega - Sega Mega Drive Japan-content;Sega Mega Drive Japan
Sega - Sega Model 1-content;Sega Model 1
Sega - Sega Model 2-content;Sega Model 2
Sega - Sega Model 3-content;Sega Model 3
Sega - Sega Naomi-content;Sega Naomi
Sega - Sega PICO-content;Sega PICO
Sega - Sega Ringedge-content;Sega Ringedge
Sega - Sega Saturn-content;Sega Saturn
Sega - Sega SC-3000-content;Sega SC-3000
Sega - Sega SG-1000-content;Sega SG-1000
Sega - Sega ST-V-content;Sega ST-V
Sega - Sega System 16-content;Sega System 16
Sega - Sega System 24-content;Sega System 24
Sega - Sega Triforce-content;Sega Triforce
Sega - Sega VMU-content;Sega VMU
Sega - Sega X Board-content;Sega X Board
Sega - Sega Y Board-content;Sega Y Board
SNK - SNK Neo Geo AES-content;SNK Neo Geo AES
SNK - SNK Neo Geo AES Hacks-content;SNK Neo Geo AES Hacks
SNK - SNK Neo Geo CD-content;SNK Neo Geo CD
SNK - SNK Neo Geo Hack-content;SNK Neo Geo Hack
SNK - SNK Neo Geo Pocket-content;SNK Neo Geo Pocket
SNK - SNK Neo Geo Pocket Color-content;SNK Neo Geo Pocket Color
Sony - Sony PlayStation-content;Sony PlayStation
Sony - Sony PlayStation 2-content;Sony PlayStation 2
Sony - Sony PlayStation 2 Brazil Games Translated-content;Sony PlayStation 2 Brazil Games Translated
Sony - Sony PlayStation 3-content;Sony PlayStation 3
Sony - Sony PlayStation 4-content;Sony PlayStation 4
Sony - Sony PlayStation Brazil Games Translated-content;Sony PlayStation Brazil Games Translated
Sony - Sony PlayStation Minis-content;Sony PlayStation Minis
Sony - Sony PlayStation Portable-content;Sony PlayStation Portable
Sony - Sony PlayStation Vita-content;Sony PlayStation Vita
Sony - Sony PocketStation-content;Sony PocketStation
Nintendo - Super Nintendo Entertainment System-content;Super Nintendo Entertainment System
Nintendo - Super Nintendo Entertainment System Brazil Games Translated-content;Super Nintendo Entertainment System Brazil Games Translated
Nintendo - Super Nintendo Entertainment System Hack-content;Super Nintendo Entertainment System Hack
Nintendo - Super Nintendo Entertainment System Hacks-content;Super Nintendo Entertainment System Hacks
Nintendo - Super Nintendo Entertainment System Homebrew-content;Super Nintendo Entertainment System Homebrew
Nintendo - Super Nintendo MSU-1-content;Super Nintendo MSU-1
Bandai -  WonderSwan-content;Bandai WonderSwan
Bandai -  WonderSwan Color-content;Bandai WonderSwan Color
Commodore - 128-content;Commodore 128
Commodore - 16 & Plus4-content;Commodore 16 & Plus4
Commodore - 20-content;Commodore 20
Commodore - 64-content;Commodore 64
Commodore - Amiga-content;Commodore Amiga
Commodore - Amiga 1200-content;Commodore Amiga 1200
Commodore - Amiga 500-content;Commodore Amiga 500
Commodore - Amiga 600-content;Commodore Amiga 600
Commodore - Amiga CD32-content;Commodore Amiga CD32
Commodore - Amiga CDTV-content;Commodore Amiga CDTV
Commodore - CDTV-content;Commodore CDTV
Commodore - PET-content;Commodore PET
Commodore - VIC-20-content;Commodore VIC-20
Microsoft -  MS-DOS-content;Microsoft MS-DOS
Microsoft -  MSX-content;Microsoft MSX
Microsoft -  MSX Turbo-R-content;Microsoft MSX Turbo-R
Microsoft -  MSX2-content;Microsoft MSX2
Microsoft -  MSX2+-content;Microsoft MSX2+
Microsoft -  Xbox-content;Microsoft Xbox
Microsoft -  Xbox (Cxbx)-content;Microsoft Xbox (Cxbx)
Microsoft -  Xbox 360-content;Microsoft Xbox 360
Microsoft -  Xbox One-content;Microsoft Xbox One
NEC - PC Engine-content;NEC PC Engine
NEC - PC Engine-CD-content;NEC PC Engine-CD
NEC - PC-8801-content;NEC PC-8801
NEC - PC-9801-content;NEC PC-9801
NEC - PC-FX-content;NEC PC-FX
NEC - SuperGrafx-content;NEC SuperGrafx
NEC - TurboGrafx-16-content;NEC TurboGrafx-16
NEC - Turbografx-CD-content;NEC Turbografx-CD
NEC - TurboGrafx-Express-content;NEC TurboGrafx-Express
Nintendo - 3DS-content;Nintendo 3DS
Nintendo - 3DS Brazil Games Translated-content;Nintendo 3DS Brazil Games Translated
Nintendo - 64-content;Nintendo 64
Nintendo - 64 Brazil Games Translated-content;Nintendo 64 Brazil Games Translated
Nintendo - 64 HD-content;Nintendo 64 HD
Nintendo - 64DD-content;Nintendo 64DD
Nintendo - DS-content;Nintendo DS
Nintendo - DS Brazil Games Translated-content;Nintendo DS Brazil Games Translated
Nintendo - Entertainment System-content;Nintendo Entertainment System
Nintendo - Entertainment System Brazil Games Translated-content;Nintendo Entertainment System Brazil Games Translated
Nintendo - Entertainment System Hacks-content;Nintendo Entertainment System Hacks
Nintendo - Entertainment System Homebrew-content;Nintendo Entertainment System Homebrew
Nintendo - Entertainment System Homebrews-content;Nintendo Entertainment System Homebrews
Nintendo - Entertainment System Mini-content;Nintendo Entertainment System Mini
Nintendo - Famicom-content;Nintendo Famicom
Nintendo - Famicom Disk System-content;Nintendo Famicom Disk System
Nintendo - Game & Watch-content;Nintendo Game & Watch
Nintendo - Game Boy-content;Nintendo Game Boy
Nintendo - Game Boy 2p-content;Nintendo Game Boy 2p
Nintendo - Game Boy Advance-content;Nintendo Game Boy Advance
Nintendo - Game Boy Advance Brazil Games Translated-content;Nintendo Game Boy Advance Brazil Games Translated
Nintendo - Game Boy Brazil Games Translated-content;Nintendo Game Boy Brazil Games Translated
Nintendo - Game Boy Color-content;Nintendo Game Boy Color
Nintendo - Game Boy Color 2p-content;Nintendo Game Boy Color 2p
Nintendo - Game Boy Color Brazil Games Translated-content;Nintendo Game Boy Color Brazil Games Translated
Nintendo - GameCube-content;Nintendo GameCube
Nintendo - Pokemon Mini-content;Nintendo Pokemon Mini
Nintendo - Satellaview-content;Nintendo Satellaview
Nintendo - Sufami Turbo-content;Nintendo Sufami Turbo
Nintendo - Super Famicom-content;Nintendo Super Famicom
Nintendo - Super Game Boy-content;Nintendo Super Game Boy
Nintendo - Switch-content;Nintendo Switch
Nintendo - Switch (ryujinx)-content;Nintendo Switch (ryujinx)
Nintendo - Virtual Boy-content;Nintendo Virtual Boy
Nintendo - Wii-content;Nintendo Wii
Nintendo - Wii Brazil Games Translated-content;Nintendo Wii Brazil Games Translated
Nintendo - Wii Hacks-content;Nintendo Wii Hacks
Nintendo - Wii Homebrew-content;Nintendo Wii Homebrew
Nintendo - Wii U-content;Nintendo Wii U
Nintendo - WiiWare-content;Nintendo WiiWare
Sega - 32X-content;Sega 32X
Sega - CD-content;Sega CD
Sega - Chihiro-content;Sega Chihiro
Sega - Dreamcast-content;Sega Dreamcast
Sega - Game Gear-content;Sega Game Gear
Sega - Genesis-content;Sega Genesis
Sega - Hikaru-content;Sega Hikaru
Sega - Mark III-content;Sega Mark III
Sega - Master System-content;Sega Master System
Sega - Master System Brazil Games Translated-content;Sega Master System Brazil Games Translated
Sega - Master System Hacks-content;Sega Master System Hacks
Sega - Master System TecToy-content;Sega Master System TecToy
Sega - Mega CD-content;Sega Mega CD
Sega - Mega Drive-content;Sega Mega Drive
Sega - Mega Drive Brazil Games Translated-content;Sega Mega Drive Brazil Games Translated
Sega - Mega Drive Hacks-content;Sega Mega Drive Hacks
Sega - Mega Drive Homebrew-content;Sega Mega Drive Homebrew
Sega - Mega Drive Japan-content;Sega Mega Drive Japan
Sega - Model 1-content;Sega Model 1
Sega - Model 2-content;Sega Model 2
Sega - Model 3-content;Sega Model 3
Sega - Naomi-content;Sega Naomi
Sega - PICO-content;Sega PICO
Sega - Ringedge-content;Sega Ringedge
Sega - Saturn-content;Sega Saturn
Sega - SC-3000-content;Sega SC-3000
Sega - SG-1000-content;Sega SG-1000
Sega - ST-V-content;Sega ST-V
Sega - System 16-content;Sega System 16
Sega - System 24-content;Sega System 24
Sega - Triforce-content;Sega Triforce
Sega - VMU-content;Sega VMU
Sega - X Board-content;Sega X Board
Sega - Y Board-content;Sega Y Board
SNK - Neo Geo AES-content;SNK Neo Geo AES
SNK - Neo Geo AES Hacks-content;SNK Neo Geo AES Hacks
SNK - Neo Geo CD-content;SNK Neo Geo CD
SNK - Neo Geo Hack-content;SNK Neo Geo Hack
SNK - Neo Geo Pocket-content;SNK Neo Geo Pocket
SNK - Neo Geo Pocket Color-content;SNK Neo Geo Pocket Color
Sony - PlayStation-content;Sony PlayStation
Sony - PlayStation 2-content;Sony PlayStation 2
Sony - PlayStation 2 Brazil Games Translated-content;Sony PlayStation 2 Brazil Games Translated
Sony - PlayStation 3-content;Sony PlayStation 3
Sony - PlayStation 4-content;Sony PlayStation 4
Sony - PlayStation Brazil Games Translated-content;Sony PlayStation Brazil Games Translated
Sony - PlayStation Minis-content;Sony PlayStation Minis
Sony - PlayStation Portable-content;Sony PlayStation Portable
Sony - PlayStation Vita-content;Sony PlayStation Vita
Sony - PocketStation-content;Sony PocketStation
Nintendo - Super Nintendo Entertainment System-content;Super Nintendo Entertainment System
Nintendo - Super Nintendo Entertainment System Brazil Games Translated-content;Super Nintendo Entertainment System Brazil Games Translated
Nintendo - Super Nintendo Entertainment System Hack-content;Super Nintendo Entertainment System Hack
Nintendo - Super Nintendo Entertainment System Hacks-content;Super Nintendo Entertainment System Hacks
Nintendo - Super Nintendo Entertainment System Homebrew-content;Super Nintendo Entertainment System Homebrew
Nintendo - Super Nintendo MSU-1-content;Super Nintendo MSU-1
Bandai -  WonderSwan-content-content;Bandai WonderSwan
